player,college,Team,Year,Player_URL,HS
Monta Ellis,,IND,2016,https://www.basketball-reference.com/players/e/ellismo01.html,"Lanier in Jackson, Mississippi|"
Paul George,Fresno State,IND,2016,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2016,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2016,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2016,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2016,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
George Hill,IUPUI,IND,2016,https://www.basketball-reference.com/players/h/hillge01.html,"Broad Ripple in Indianapolis, Indiana|"
George Hill,IUPUI,IND,2016,https://www.basketball-reference.com/players/h/hillge01.html,"Broad Ripple in Indianapolis, Indiana|"
George Hill,IUPUI,IND,2016,https://www.basketball-reference.com/players/h/hillge01.html,"Broad Ripple in Indianapolis, Indiana|"
George Hill,IUPUI,IND,2016,https://www.basketball-reference.com/players/h/hillge01.html,"Broad Ripple in Indianapolis, Indiana|"
George Hill,IUPUI,IND,2016,https://www.basketball-reference.com/players/h/hillge01.html,"Broad Ripple in Indianapolis, Indiana|"
Jordan Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hilljo01.html,"The Patterson School in Patterson, North Carolina|"
Jordan Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hilljo01.html,"The Patterson School in Patterson, North Carolina|"
Jordan Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hilljo01.html,"The Patterson School in Patterson, North Carolina|"
Jordan Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hilljo01.html,"The Patterson School in Patterson, North Carolina|"
Jordan Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hilljo01.html,"The Patterson School in Patterson, North Carolina|"
Solomon Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hillso01.html,"Fairfax in Los Angeles, California|"
Solomon Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hillso01.html,"Fairfax in Los Angeles, California|"
Solomon Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hillso01.html,"Fairfax in Los Angeles, California|"
Solomon Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hillso01.html,"Fairfax in Los Angeles, California|"
Solomon Hill,Arizona,IND,2016,https://www.basketball-reference.com/players/h/hillso01.html,"Fairfax in Los Angeles, California|"
Ty Lawson,UNC,IND,2016,https://www.basketball-reference.com/players/l/lawsoty01.html,"Bishop McNamara in Forestville, Maryland|Oak Hill Academy in Mouth of Wilson, Virginia|"
Ty Lawson,UNC,IND,2016,https://www.basketball-reference.com/players/l/lawsoty01.html,"Bishop McNamara in Forestville, Maryland|Oak Hill Academy in Mouth of Wilson, Virginia|"
Ty Lawson,UNC,IND,2016,https://www.basketball-reference.com/players/l/lawsoty01.html,"Bishop McNamara in Forestville, Maryland|Oak Hill Academy in Mouth of Wilson, Virginia|"
Ty Lawson,UNC,IND,2016,https://www.basketball-reference.com/players/l/lawsoty01.html,"Bishop McNamara in Forestville, Maryland|Oak Hill Academy in Mouth of Wilson, Virginia|"
Ty Lawson,UNC,IND,2016,https://www.basketball-reference.com/players/l/lawsoty01.html,"Bishop McNamara in Forestville, Maryland|Oak Hill Academy in Mouth of Wilson, Virginia|"
Ian Mahinmi,,IND,2016,https://www.basketball-reference.com/players/m/mahinia01.html,NA||
Ian Mahinmi,,IND,2016,https://www.basketball-reference.com/players/m/mahinia01.html,NA||
Ian Mahinmi,,IND,2016,https://www.basketball-reference.com/players/m/mahinia01.html,NA||
Ian Mahinmi,,IND,2016,https://www.basketball-reference.com/players/m/mahinia01.html,NA||
Ian Mahinmi,,IND,2016,https://www.basketball-reference.com/players/m/mahinia01.html,NA||
C.J. Miles,,IND,2016,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2016,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2016,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2016,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2016,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
Glenn Robinson,Michigan,IND,2016,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2016,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2016,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2016,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2016,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Rodney Stuckey,Eastern Washington,IND,2016,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Rodney Stuckey,Eastern Washington,IND,2016,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Rodney Stuckey,Eastern Washington,IND,2016,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Rodney Stuckey,Eastern Washington,IND,2016,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Rodney Stuckey,Eastern Washington,IND,2016,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Myles Turner,Texas,IND,2016,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2016,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2016,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2016,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2016,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Shayne Whittington,Western Michigan,IND,2016,https://www.basketball-reference.com/players/w/whittsh01.html,"Lawrence in Lawrence, Michigan|"
Shayne Whittington,Western Michigan,IND,2016,https://www.basketball-reference.com/players/w/whittsh01.html,"Lawrence in Lawrence, Michigan|"
Shayne Whittington,Western Michigan,IND,2016,https://www.basketball-reference.com/players/w/whittsh01.html,"Lawrence in Lawrence, Michigan|"
Joe Young,"Houston, Oregon",IND,2016,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Joe Young,"Houston, Oregon",IND,2016,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Joe Young,"Houston, Oregon",IND,2016,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Joe Young,"Houston, Oregon",IND,2016,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Joe Young,"Houston, Oregon",IND,2016,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Lavoy Allen,Temple,IND,2017,https://www.basketball-reference.com/players/a/allenla01.html,"Pennsbury in Fairless Hills, Pennsylvania|"
Lavoy Allen,Temple,IND,2017,https://www.basketball-reference.com/players/a/allenla01.html,"Pennsbury in Fairless Hills, Pennsylvania|"
Lavoy Allen,Temple,IND,2017,https://www.basketball-reference.com/players/a/allenla01.html,"Pennsbury in Fairless Hills, Pennsylvania|"
Lavoy Allen,Temple,IND,2017,https://www.basketball-reference.com/players/a/allenla01.html,"Pennsbury in Fairless Hills, Pennsylvania|"
Lavoy Allen,Temple,IND,2017,https://www.basketball-reference.com/players/a/allenla01.html,"Pennsbury in Fairless Hills, Pennsylvania|"
Aaron Brooks,Oregon,IND,2017,https://www.basketball-reference.com/players/b/brookaa01.html,"Franklin in Seattle, Washington|"
Aaron Brooks,Oregon,IND,2017,https://www.basketball-reference.com/players/b/brookaa01.html,"Franklin in Seattle, Washington|"
Aaron Brooks,Oregon,IND,2017,https://www.basketball-reference.com/players/b/brookaa01.html,"Franklin in Seattle, Washington|"
Aaron Brooks,Oregon,IND,2017,https://www.basketball-reference.com/players/b/brookaa01.html,"Franklin in Seattle, Washington|"
Aaron Brooks,Oregon,IND,2017,https://www.basketball-reference.com/players/b/brookaa01.html,"Franklin in Seattle, Washington|"
Rakeem Christmas,Syracuse,IND,2017,https://www.basketball-reference.com/players/c/chrisra01.html,"North Catholic in Philadelphia, Pennsylvania|Academy of the New Church in Bryn Athyn, Pennsylvania|"
Rakeem Christmas,Syracuse,IND,2017,https://www.basketball-reference.com/players/c/chrisra01.html,"North Catholic in Philadelphia, Pennsylvania|Academy of the New Church in Bryn Athyn, Pennsylvania|"
Rakeem Christmas,Syracuse,IND,2017,https://www.basketball-reference.com/players/c/chrisra01.html,"North Catholic in Philadelphia, Pennsylvania|Academy of the New Church in Bryn Athyn, Pennsylvania|"
Monta Ellis,,IND,2017,https://www.basketball-reference.com/players/e/ellismo01.html,"Lanier in Jackson, Mississippi|"
Monta Ellis,,IND,2017,https://www.basketball-reference.com/players/e/ellismo01.html,"Lanier in Jackson, Mississippi|"
Monta Ellis,,IND,2017,https://www.basketball-reference.com/players/e/ellismo01.html,"Lanier in Jackson, Mississippi|"
Monta Ellis,,IND,2017,https://www.basketball-reference.com/players/e/ellismo01.html,"Lanier in Jackson, Mississippi|"
Monta Ellis,,IND,2017,https://www.basketball-reference.com/players/e/ellismo01.html,"Lanier in Jackson, Mississippi|"
Paul George,Fresno State,IND,2017,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2017,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2017,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2017,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Paul George,Fresno State,IND,2017,https://www.basketball-reference.com/players/g/georgpa01.html,"Knight in Palmdale, California|"
Al Jefferson,,IND,2017,https://www.basketball-reference.com/players/j/jeffeal01.html,"Prentiss in Prentiss, Mississippi|"
Al Jefferson,,IND,2017,https://www.basketball-reference.com/players/j/jeffeal01.html,"Prentiss in Prentiss, Mississippi|"
Al Jefferson,,IND,2017,https://www.basketball-reference.com/players/j/jeffeal01.html,"Prentiss in Prentiss, Mississippi|"
C.J. Miles,,IND,2017,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2017,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2017,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2017,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
C.J. Miles,,IND,2017,https://www.basketball-reference.com/players/m/milescj01.html,"Skyline in Dallas, Texas|"
Georges Niang,Iowa State,IND,2017,https://www.basketball-reference.com/players/n/niangge01.html,"Tilton Prep in Tilton, New Hampshire|"
Georges Niang,Iowa State,IND,2017,https://www.basketball-reference.com/players/n/niangge01.html,"Tilton Prep in Tilton, New Hampshire|"
Georges Niang,Iowa State,IND,2017,https://www.basketball-reference.com/players/n/niangge01.html,"Tilton Prep in Tilton, New Hampshire|"
Glenn Robinson,Michigan,IND,2017,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2017,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2017,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2017,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Glenn Robinson,Michigan,IND,2017,https://www.basketball-reference.com/players/r/robingl02.html,"Lake Central in St. John, Indiana|"
Kevin Séraphin,,IND,2017,https://www.basketball-reference.com/players/s/serapke01.html,NA||
Kevin Séraphin,,IND,2017,https://www.basketball-reference.com/players/s/serapke01.html,NA||
Kevin Séraphin,,IND,2017,https://www.basketball-reference.com/players/s/serapke01.html,NA||
Kevin Séraphin,,IND,2017,https://www.basketball-reference.com/players/s/serapke01.html,NA||
Kevin Séraphin,,IND,2017,https://www.basketball-reference.com/players/s/serapke01.html,NA||
Lance Stephenson,Cincinnati,IND,2017,https://www.basketball-reference.com/players/s/stephla01.html,"Abraham Lincoln in Brooklyn, New York|"
Lance Stephenson,Cincinnati,IND,2017,https://www.basketball-reference.com/players/s/stephla01.html,"Abraham Lincoln in Brooklyn, New York|"
Lance Stephenson,Cincinnati,IND,2017,https://www.basketball-reference.com/players/s/stephla01.html,"Abraham Lincoln in Brooklyn, New York|"
Lance Stephenson,Cincinnati,IND,2017,https://www.basketball-reference.com/players/s/stephla01.html,"Abraham Lincoln in Brooklyn, New York|"
Lance Stephenson,Cincinnati,IND,2017,https://www.basketball-reference.com/players/s/stephla01.html,"Abraham Lincoln in Brooklyn, New York|"
Rodney Stuckey,Eastern Washington,IND,2017,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Rodney Stuckey,Eastern Washington,IND,2017,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Rodney Stuckey,Eastern Washington,IND,2017,https://www.basketball-reference.com/players/s/stuckro01.html,"Kentwood in Kent, Washington|"
Jeff Teague,Wake Forest,IND,2017,https://www.basketball-reference.com/players/t/teaguje01.html,"Pike in Indianapolis, Indiana|"
Jeff Teague,Wake Forest,IND,2017,https://www.basketball-reference.com/players/t/teaguje01.html,"Pike in Indianapolis, Indiana|"
Jeff Teague,Wake Forest,IND,2017,https://www.basketball-reference.com/players/t/teaguje01.html,"Pike in Indianapolis, Indiana|"
Jeff Teague,Wake Forest,IND,2017,https://www.basketball-reference.com/players/t/teaguje01.html,"Pike in Indianapolis, Indiana|"
Jeff Teague,Wake Forest,IND,2017,https://www.basketball-reference.com/players/t/teaguje01.html,"Pike in Indianapolis, Indiana|"
Myles Turner,Texas,IND,2017,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2017,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2017,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2017,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Myles Turner,Texas,IND,2017,https://www.basketball-reference.com/players/t/turnemy01.html,"Trinity in Euless, Texas|"
Joe Young,"Houston, Oregon",IND,2017,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Joe Young,"Houston, Oregon",IND,2017,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Joe Young,"Houston, Oregon",IND,2017,https://www.basketball-reference.com/players/y/youngjo01.html,"Yates in Houston, Texas|"
Thaddeus Young,Georgia Tech,IND,2017,https://www.basketball-reference.com/players/y/youngth01.html,"Mitchell in Memphis, Tennessee|"
Thaddeus Young,Georgia Tech,IND,2017,https://www.basketball-reference.com/players/y/youngth01.html,"Mitchell in Memphis, Tennessee|"
